method,tau_s,noise_level,drift_level,delay_s,runs,overall_mae,accepted_mae,bad_output_rate,acceptance_rate,rejection_rate,forwarding_rate,false_acceptance_rate_all_runs,false_rejection_rate_all_runs,conditional_false_acceptance_rate,conditional_false_rejection_rate,bad_rate_among_accepted,mean_full_trust_score,mean_method_score,mean_estimated_noise,mean_estimated_drift,mean_confidence
confidence_only,5.0,0.1,0.0,10.0,30,0.13906020210012446,0.11917547575954798,0.03333333333333333,0.6,0.0,0.4,0.03333333333333333,0.0,1.0,0.0,0.05555555555555555,0.6950298449358273,0.7760217986826173,0.11194495960377597,0.01929274257214509,0.7760217986826173
freshness_only,5.0,0.1,0.0,10.0,30,0.13906020210012446,,0.03333333333333333,0.0,1.0,0.0,0.0,0.9666666666666667,0.0,1.0,,0.6950298449358273,0.1353352832366127,0.11194495960377597,0.01929274257214509,0.7760217986826173
full_trust_score,5.0,0.1,0.0,10.0,30,0.13906020210012446,0.08016266701923802,0.03333333333333333,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.6950298449358273,0.6950298449358273,0.11194495960377597,0.01929274257214509,0.7760217986826173
raw_phys_mcp_output,5.0,0.1,0.0,20.0,30,0.2161250283443058,0.2161250283443058,0.26666666666666666,1.0,0.0,0.0,0.26666666666666666,0.0,1.0,0.0,0.26666666666666666,0.6675922895581515,,0.09808503068232742,0.02248550491907583,0.7726240549452754
confidence_only,5.0,0.1,0.0,20.0,30,0.2161250283443058,0.20084648857584092,0.26666666666666666,0.6,0.0,0.4,0.2,0.0,0.75,0.0,0.3333333333333333,0.6675922895581515,0.7726240549452754,0.09808503068232742,0.02248550491907583,0.7726240549452754
freshness_only,5.0,0.1,0.0,20.0,30,0.2161250283443058,,0.26666666666666666,0.0,1.0,0.0,0.0,0.7333333333333333,0.0,1.0,,0.6675922895581515,0.01831563888873418,0.09808503068232742,0.02248550491907583,0.7726240549452754
full_trust_score,5.0,0.1,0.0,20.0,30,0.2161250283443058,,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6675922895581515,0.6675922895581515,0.09808503068232742,0.02248550491907583,0.7726240549452754
raw_phys_mcp_output,5.0,0.1,0.1,0.1,30,0.1303763786740424,0.1303763786740424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8887567036751803,,0.0905397268425836,0.1083189239606038,0.7736867921971532
confidence_only,5.0,0.1,0.1,0.1,30,0.1303763786740424,0.11183239191118978,0.0,0.5666666666666667,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.8887567036751803,0.7736867921971532,0.0905397268425836,0.1083189239606038,0.7736867921971532
freshness_only,5.0,0.1,0.1,0.1,30,0.1303763786740424,0.1303763786740424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8887567036751803,0.9801986733067553,0.0905397268425836,0.1083189239606038,0.7736867921971532
full_trust_score,5.0,0.1,0.1,0.1,30,0.1303763786740424,0.1303763786740424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8887567036751803,0.8887567036751803,0.0905397268425836,0.1083189239606038,0.7736867921971532
raw_phys_mcp_output,5.0,0.1,0.1,1.0,30,0.08210471758711867,0.08210471758711867,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.834244699377918,,0.09743418093175911,0.10859796374240686,0.7242801891078567
confidence_only,5.0,0.1,0.1,1.0,30,0.08210471758711867,0.05727135485861532,0.03333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.834244699377918,0.7242801891078567,0.09743418093175911,0.10859796374240686,0.7242801891078567
freshness_only,5.0,0.1,0.1,1.0,30,0.08210471758711867,0.08210471758711867,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.834244699377918,0.8187307530779818,0.09743418093175911,0.10859796374240686,0.7242801891078567
full_trust_score,5.0,0.1,0.1,1.0,30,0.08210471758711867,0.08109125263183027,0.03333333333333333,0.9333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,1.0,0.0,0.03571428571428571,0.834244699377918,0.834244699377918,0.09743418093175911,0.10859796374240686,0.7242801891078567
raw_phys_mcp_output,5.0,0.1,0.1,3.0,30,0.10837027724227817,0.10837027724227817,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.7748705143110646,,0.09772714741355758,0.09545424644067523,0.7438518150044647
confidence_only,5.0,0.1,0.1,3.0,30,0.10837027724227817,0.13112134389958177,0.03333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.03333333333333333,0.0,1.0,0.0,0.07142857142857142,0.7748705143110646,0.7438518150044647,0.09772714741355758,0.09545424644067523,0.7438518150044647
freshness_only,5.0,0.1,0.1,3.0,30,0.10837027724227817,,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7748705143110646,0.5488116360940264,0.09772714741355758,0.09545424644067523,0.7438518150044647
full_trust_score,5.0,0.1,0.1,3.0,30,0.10837027724227817,0.10917593101222352,0.03333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.03333333333333333,0.0,1.0,0.0,0.05,0.7748705143110646,0.7748705143110646,0.09772714741355758,0.09545424644067523,0.7438518150044647
raw_phys_mcp_output,5.0,0.1,0.1,5.0,30,0.10950655090489797,0.10950655090489797,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.7242066446062065,,0.10482186957288094,0.10757507235645283,0.7413440791827173
confidence_only,5.0,0.1,0.1,5.0,30,0.10950655090489797,0.10388548829622468,0.03333333333333333,0.5333333333333333,0.0,0.4666666666666667,0.03333333333333333,0.0,1.0,0.0,0.0625,0.7242066446062065,0.7413440791827173,0.10482186957288094,0.10757507235645283,0.7413440791827173
freshness_only,5.0,0.1,0.1,5.0,30,0.10950655090489797,,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7242066446062065,0.3678794411714423,0.10482186957288094,0.10757507235645283,0.7413440791827173
full_trust_score,5.0,0.1,0.1,5.0,30,0.10950655090489797,0.09816628068864397,0.03333333333333333,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7242066446062065,0.7242066446062065,0.10482186957288094,0.10757507235645283,0.7413440791827173
raw_phys_mcp_output,5.0,0.1,0.1,10.0,30,0.1571269912965958,0.1571269912965958,0.26666666666666666,1.0,0.0,0.0,0.26666666666666666,0.0,1.0,0.0,0.26666666666666666,0.6525263830482613,,0.10006583864159588,0.11595494896029619,0.6907910365583241
confidence_only,5.0,0.1,0.1,10.0,30,0.1571269912965958,0.12498713599294854,0.26666666666666666,0.3,0.0,0.7,0.06666666666666667,0.0,0.25,0.0,0.2222222222222222,0.6525263830482613,0.6907910365583241,0.10006583864159588,0.11595494896029619,0.6907910365583241
freshness_only,5.0,0.1,0.1,10.0,30,0.1571269912965958,,0.26666666666666666,0.0,1.0,0.0,0.0,0.7333333333333333,0.0,1.0,,0.6525263830482613,0.1353352832366127,0.10006583864159588,0.11595494896029619,0.6907910365583241
full_trust_score,5.0,0.1,0.1,10.0,30,0.1571269912965958,,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6525263830482613,0.6525263830482613,0.10006583864159588,0.11595494896029619,0.6907910365583241
raw_phys_mcp_output,5.0,0.1,0.1,20.0,30,0.1726269468352868,0.1726269468352868,0.16666666666666666,1.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.6422900485217237,,0.09247718283711649,0.09437460799854464,0.7376963460338213
confidence_only,5.0,0.1,0.1,20.0,30,0.1726269468352868,0.18349331828740734,0.16666666666666666,0.5333333333333333,0.0,0.4666666666666667,0.1,0.0,0.6,0.0,0.1875,0.6422900485217237,0.7376963460338213,0.09247718283711649,0.09437460799854464,0.7376963460338213
freshness_only,5.0,0.1,0.1,20.0,30,0.1726269468352868,,0.16666666666666666,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,,0.6422900485217237,0.01831563888873418,0.09247718283711649,0.09437460799854464,0.7376963460338213
full_trust_score,5.0,0.1,0.1,20.0,30,0.1726269468352868,,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6422900485217237,0.6422900485217237,0.09247718283711649,0.09437460799854464,0.7376963460338213
raw_phys_mcp_output,5.0,0.1,0.2,0.1,30,0.1881937625847808,0.1881937625847808,0.1,1.0,0.0,0.0,0.1,0.0,1.0,0.0,0.1,0.8550782078440519,,0.10756296565239179,0.2037505779632846,0.7514277016851282
confidence_only,5.0,0.1,0.2,0.1,30,0.1881937625847808,0.19766263277163007,0.1,0.5333333333333333,0.0,0.4666666666666667,0.06666666666666667,0.0,0.6666666666666666,0.0,0.125,0.8550782078440519,0.7514277016851282,0.10756296565239179,0.2037505779632846,0.7514277016851282
freshness_only,5.0,0.1,0.2,0.1,30,0.1881937625847808,0.1881937625847808,0.1,1.0,0.0,0.0,0.1,0.0,1.0,0.0,0.1,0.8550782078440519,0.9801986733067553,0.10756296565239179,0.2037505779632846,0.7514277016851282
full_trust_score,5.0,0.1,0.2,0.1,30,0.1881937625847808,0.1881937625847808,0.1,1.0,0.0,0.0,0.1,0.0,1.0,0.0,0.1,0.8550782078440519,0.8550782078440519,0.10756296565239179,0.2037505779632846,0.7514277016851282
raw_phys_mcp_output,5.0,0.1,0.2,1.0,30,0.2077609031335096,0.2077609031335096,0.13333333333333333,1.0,0.0,0.0,0.13333333333333333,0.0,1.0,0.0,0.13333333333333333,0.8215653204855303,,0.11116317140992642,0.19498310800146193,0.7736768082755278
confidence_only,5.0,0.1,0.2,1.0,30,0.2077609031335096,0.22099727554103477,0.13333333333333333,0.6333333333333333,0.0,0.36666666666666664,0.1,0.0,0.75,0.0,0.15789473684210525,0.8215653204855303,0.7736768082755278,0.11116317140992642,0.19498310800146193,0.7736768082755278
freshness_only,5.0,0.1,0.2,1.0,30,0.2077609031335096,0.2077609031335096,0.13333333333333333,1.0,0.0,0.0,0.13333333333333333,0.0,1.0,0.0,0.13333333333333333,0.8215653204855303,0.8187307530779818,0.11116317140992642,0.19498310800146193,0.7736768082755278
full_trust_score,5.0,0.1,0.2,1.0,30,0.2077609031335096,0.2130845990678549,0.13333333333333333,0.9666666666666667,0.0,0.03333333333333333,0.13333333333333333,0.0,1.0,0.0,0.13793103448275862,0.8215653204855303,0.8215653204855303,0.11116317140992642,0.19498310800146193,0.7736768082755278
raw_phys_mcp_output,5.0,0.1,0.2,3.0,30,0.19694971800995298,0.19694971800995298,0.16666666666666666,1.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.7390375142656697,,0.10404240309666979,0.19377730103982196,0.7051581251051438
confidence_only,5.0,0.1,0.2,3.0,30,0.19694971800995298,0.22941215154952563,0.16666666666666666,0.4,0.0,0.6,0.13333333333333333,0.0,0.8,0.0,0.3333333333333333,0.7390375142656697,0.7051581251051438,0.10404240309666979,0.19377730103982196,0.7051581251051438
freshness_only,5.0,0.1,0.2,3.0,30,0.19694971800995298,,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7390375142656697,0.5488116360940264,0.10404240309666979,0.19377730103982196,0.7051581251051438
full_trust_score,5.0,0.1,0.2,3.0,30,0.19694971800995298,0.1886572362039254,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.06666666666666667,0.0,0.4,0.0,0.2,0.7390375142656697,0.7390375142656697,0.10404240309666979,0.19377730103982196,0.7051581251051438
raw_phys_mcp_output,5.0,0.1,0.2,5.0,30,0.2001024875801259,0.2001024875801259,0.2,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.2,0.7024362918418774,,0.10178635485780943,0.1933190909327878,0.7369711719866646
confidence_only,5.0,0.1,0.2,5.0,30,0.2001024875801259,0.21022838305857483,0.2,0.43333333333333335,0.0,0.5666666666666667,0.1,0.0,0.5,0.0,0.23076923076923078,0.7024362918418774,0.7369711719866646,0.10178635485780943,0.1933190909327878,0.7369711719866646
freshness_only,5.0,0.1,0.2,5.0,30,0.2001024875801259,,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7024362918418774,0.3678794411714423,0.10178635485780943,0.1933190909327878,0.7369711719866646
full_trust_score,5.0,0.1,0.2,5.0,30,0.2001024875801259,0.21535759414078007,0.2,0.1,0.0,0.9,0.03333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.7024362918418774,0.7024362918418774,0.10178635485780943,0.1933190909327878,0.7369711719866646
raw_phys_mcp_output,5.0,0.1,0.2,10.0,30,0.1887462408696518,0.1887462408696518,0.23333333333333334,1.0,0.0,0.0,0.23333333333333334,0.0,1.0,0.0,0.23333333333333334,0.6495790857748254,,0.09023874871871514,0.1994970716592627,0.7527168802406669
confidence_only,5.0,0.1,0.2,10.0,30,0.1887462408696518,0.20416105910493254,0.23333333333333334,0.5333333333333333,0.0,0.4666666666666667,0.1,0.0,0.42857142857142855,0.0,0.1875,0.6495790857748254,0.7527168802406669,0.09023874871871514,0.1994970716592627,0.7527168802406669
freshness_only,5.0,0.1,0.2,10.0,30,0.1887462408696518,,0.23333333333333334,0.0,1.0,0.0,0.0,0.7666666666666667,0.0,1.0,,0.6495790857748254,0.1353352832366127,0.09023874871871514,0.1994970716592627,0.7527168802406669
full_trust_score,5.0,0.1,0.2,10.0,30,0.1887462408696518,,0.23333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6495790857748254,0.6495790857748254,0.09023874871871514,0.1994970716592627,0.7527168802406669
raw_phys_mcp_output,5.0,0.1,0.2,20.0,30,0.29824455336097666,0.29824455336097666,0.5333333333333333,1.0,0.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.6208547750240287,,0.10062944617878662,0.19549194962510438,0.761224857011272
confidence_only,5.0,0.1,0.2,20.0,30,0.29824455336097666,0.2848303607822812,0.5333333333333333,0.5,0.0,0.5,0.26666666666666666,0.0,0.5,0.0,0.5333333333333333,0.6208547750240287,0.761224857011272,0.10062944617878662,0.19549194962510438,0.761224857011272
freshness_only,5.0,0.1,0.2,20.0,30,0.29824455336097666,,0.5333333333333333,0.0,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,,0.6208547750240287,0.01831563888873418,0.10062944617878662,0.19549194962510438,0.761224857011272
full_trust_score,5.0,0.1,0.2,20.0,30,0.29824455336097666,,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6208547750240287,0.6208547750240287,0.10062944617878662,0.19549194962510438,0.761224857011272
raw_phys_mcp_output,5.0,0.1,0.3,0.1,30,0.27529420495538026,0.27529420495538026,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.8145361702093662,,0.09833740025649053,0.30963407649101293,0.6859174842782125
confidence_only,5.0,0.1,0.3,0.1,30,0.27529420495538026,0.2856298177429215,0.4,0.3333333333333333,0.0,0.6666666666666666,0.2,0.0,0.5,0.0,0.6,0.8145361702093662,0.6859174842782125,0.09833740025649053,0.30963407649101293,0.6859174842782125
freshness_only,5.0,0.1,0.3,0.1,30,0.27529420495538026,0.27529420495538026,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.8145361702093662,0.9801986733067553,0.09833740025649053,0.30963407649101293,0.6859174842782125
full_trust_score,5.0,0.1,0.3,0.1,30,0.27529420495538026,0.2723230388502243,0.4,0.9333333333333333,0.0,0.06666666666666667,0.36666666666666664,0.0,0.9166666666666666,0.0,0.39285714285714285,0.8145361702093662,0.8145361702093662,0.09833740025649053,0.30963407649101293,0.6859174842782125
raw_phys_mcp_output,5.0,0.1,0.3,1.0,30,0.28924400801990596,0.28924400801990596,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.7810018065845229,,0.11441345789824363,0.28893336097809086,0.7086232921364439
confidence_only,5.0,0.1,0.3,1.0,30,0.28924400801990596,0.25305713885596076,0.43333333333333335,0.4,0.0,0.6,0.1,0.0,0.23076923076923078,0.0,0.25,0.7810018065845229,0.7086232921364439,0.11441345789824363,0.28893336097809086,0.7086232921364439
freshness_only,5.0,0.1,0.3,1.0,30,0.28924400801990596,0.28924400801990596,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.7810018065845229,0.8187307530779818,0.11441345789824363,0.28893336097809086,0.7086232921364439
full_trust_score,5.0,0.1,0.3,1.0,30,0.28924400801990596,0.2717458861633368,0.43333333333333335,0.8333333333333334,0.0,0.16666666666666666,0.26666666666666666,0.0,0.6153846153846154,0.0,0.32,0.7810018065845229,0.7810018065845229,0.11441345789824363,0.28893336097809086,0.7086232921364439
raw_phys_mcp_output,5.0,0.1,0.3,3.0,30,0.29886987391528924,0.29886987391528924,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.7076348165125202,,0.09851884279629361,0.3090031218153325,0.6892495945676806
confidence_only,5.0,0.1,0.3,3.0,30,0.29886987391528924,0.31193102393580785,0.43333333333333335,0.4,0.0,0.6,0.16666666666666666,0.0,0.38461538461538464,0.0,0.4166666666666667,0.7076348165125202,0.6892495945676806,0.09851884279629361,0.3090031218153325,0.6892495945676806
freshness_only,5.0,0.1,0.3,3.0,30,0.29886987391528924,,0.43333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7076348165125202,0.5488116360940264,0.09851884279629361,0.3090031218153325,0.6892495945676806
full_trust_score,5.0,0.1,0.3,3.0,30,0.29886987391528924,0.3411325845543746,0.43333333333333335,0.23333333333333334,0.0,0.7666666666666667,0.13333333333333333,0.0,0.3076923076923077,0.0,0.5714285714285714,0.7076348165125202,0.7076348165125202,0.09851884279629361,0.3090031218153325,0.6892495945676806
raw_phys_mcp_output,5.0,0.1,0.3,5.0,30,0.29967641848527904,0.29967641848527904,0.4666666666666667,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,0.0,0.4666666666666667,0.6666789820177977,,0.08928649163893992,0.306997454946667,0.6951204334853555
confidence_only,5.0,0.1,0.3,5.0,30,0.29967641848527904,0.3052063308012985,0.4666666666666667,0.3,0.0,0.7,0.13333333333333333,0.0,0.2857142857142857,0.0,0.4444444444444444,0.6666789820177977,0.6951204334853555,0.08928649163893992,0.306997454946667,0.6951204334853555
freshness_only,5.0,0.1,0.3,5.0,30,0.29967641848527904,,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6666789820177977,0.3678794411714423,0.08928649163893992,0.306997454946667,0.6951204334853555
full_trust_score,5.0,0.1,0.3,5.0,30,0.29967641848527904,0.2588376175028613,0.4666666666666667,0.03333333333333333,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.6666789820177977,0.6666789820177977,0.08928649163893992,0.306997454946667,0.6951204334853555
raw_phys_mcp_output,5.0,0.1,0.3,10.0,30,0.29545032708384367,0.29545032708384367,0.4666666666666667,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,0.0,0.4666666666666667,0.6083057470206583,,0.10968078668680131,0.2865028542641284,0.6940713457969501
confidence_only,5.0,0.1,0.3,10.0,30,0.29545032708384367,0.2269927857048728,0.4666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.1,0.0,0.21428571428571427,0.0,0.3,0.6083057470206583,0.6940713457969501,0.10968078668680131,0.2865028542641284,0.6940713457969501
freshness_only,5.0,0.1,0.3,10.0,30,0.29545032708384367,,0.4666666666666667,0.0,1.0,0.0,0.0,0.5333333333333333,0.0,1.0,,0.6083057470206583,0.1353352832366127,0.10968078668680131,0.2865028542641284,0.6940713457969501
full_trust_score,5.0,0.1,0.3,10.0,30,0.29545032708384367,,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6083057470206583,0.6083057470206583,0.10968078668680131,0.2865028542641284,0.6940713457969501
raw_phys_mcp_output,5.0,0.1,0.3,20.0,30,0.3159494833417184,0.3159494833417184,0.4666666666666667,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,0.0,0.4666666666666667,0.5722265349266029,,0.09905661418255116,0.311825742402273,0.6814728574025017
confidence_only,5.0,0.1,0.3,20.0,30,0.3159494833417184,0.25141332131949073,0.4666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.06666666666666667,0.0,0.14285714285714285,0.0,0.2,0.5722265349266029,0.6814728574025017,0.09905661418255116,0.311825742402273,0.6814728574025017
freshness_only,5.0,0.1,0.3,20.0,30,0.3159494833417184,,0.4666666666666667,0.0,1.0,0.0,0.0,0.5333333333333333,0.0,1.0,,0.5722265349266029,0.01831563888873418,0.09905661418255116,0.311825742402273,0.6814728574025017
full_trust_score,5.0,0.1,0.3,20.0,30,0.3159494833417184,,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5722265349266029,0.5722265349266029,0.09905661418255116,0.311825742402273,0.6814728574025017
raw_phys_mcp_output,5.0,0.1,0.4,0.1,30,0.35679175316156164,0.35679175316156164,0.7,1.0,0.0,0.0,0.7,0.0,1.0,0.0,0.7,0.7921152057073008,,0.09978690562323789,0.41450964607518365,0.7025587012208693
confidence_only,5.0,0.1,0.4,0.1,30,0.35679175316156164,0.39722394311382886,0.7,0.4666666666666667,0.0,0.5333333333333333,0.43333333333333335,0.0,0.6190476190476191,0.0,0.9285714285714286,0.7921152057073008,0.7025587012208693,0.09978690562323789,0.41450964607518365,0.7025587012208693
freshness_only,5.0,0.1,0.4,0.1,30,0.35679175316156164,0.35679175316156164,0.7,1.0,0.0,0.0,0.7,0.0,1.0,0.0,0.7,0.7921152057073008,0.9801986733067553,0.09978690562323789,0.41450964607518365,0.7025587012208693
full_trust_score,5.0,0.1,0.4,0.1,30,0.35679175316156164,0.3595115570075104,0.7,0.7666666666666667,0.0,0.23333333333333334,0.5333333333333333,0.0,0.7619047619047619,0.0,0.6956521739130435,0.7921152057073008,0.7921152057073008,0.09978690562323789,0.41450964607518365,0.7025587012208693
raw_phys_mcp_output,5.0,0.1,0.4,1.0,30,0.4236777476822994,0.4236777476822994,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.754143464861336,,0.0794803221425968,0.40164827190090724,0.6789717004108663
confidence_only,5.0,0.1,0.4,1.0,30,0.4236777476822994,0.4147523921586754,0.9333333333333333,0.36666666666666664,0.0,0.6333333333333333,0.3333333333333333,0.0,0.35714285714285715,0.0,0.9090909090909091,0.754143464861336,0.6789717004108663,0.0794803221425968,0.40164827190090724,0.6789717004108663
freshness_only,5.0,0.1,0.4,1.0,30,0.4236777476822994,0.4236777476822994,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.754143464861336,0.8187307530779818,0.0794803221425968,0.40164827190090724,0.6789717004108663
full_trust_score,5.0,0.1,0.4,1.0,30,0.4236777476822994,0.4013627009477306,0.9333333333333333,0.5333333333333333,0.0,0.4666666666666667,0.4666666666666667,0.0,0.5,0.0,0.875,0.754143464861336,0.754143464861336,0.0794803221425968,0.40164827190090724,0.6789717004108663
raw_phys_mcp_output,5.0,0.1,0.4,3.0,30,0.4177678785673399,0.4177678785673399,0.8333333333333334,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.0,0.8333333333333334,0.6835283172866113,,0.09758268107794302,0.4005493040148869,0.6834336181452486
confidence_only,5.0,0.1,0.4,3.0,30,0.4177678785673399,0.391936795966472,0.8333333333333334,0.36666666666666664,0.0,0.6333333333333333,0.23333333333333334,0.0,0.28,0.0,0.6363636363636364,0.6835283172866113,0.6834336181452486,0.09758268107794302,0.4005493040148869,0.6834336181452486
